"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 02 07:40:44 GMT 2021","Tue Nov 02 07:40:45 GMT 2021","1039","","behave","","","","set climate temperature",""
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","4","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Tue Nov 02 07:40:30 GMT 2021","Tue Nov 02 07:40:31 GMT 2021","388","","behave","","","","turn on switch",""
"passed","Tue Nov 02 07:40:31 GMT 2021","Tue Nov 02 07:40:32 GMT 2021","631","","behave","","","","toggle on switch",""
"passed","Tue Nov 02 07:40:40 GMT 2021","Tue Nov 02 07:40:41 GMT 2021","419","","behave","","","","set light brightness",""
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","26","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Tue Nov 02 07:40:41 GMT 2021","Tue Nov 02 07:40:42 GMT 2021","369","","behave","","","","decrease light brightness",""
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Tue Nov 02 07:40:42 GMT 2021","Tue Nov 02 07:40:42 GMT 2021","549","","behave","","","","turn off light",""
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","1","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Tue Nov 02 07:40:33 GMT 2021","Tue Nov 02 07:40:40 GMT 2021","7581","","behave","","","","turn on light",""
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Tue Nov 02 07:40:42 GMT 2021","Tue Nov 02 07:40:43 GMT 2021","483","","behave","","","","triger automation",""
"passed","Tue Nov 02 07:40:43 GMT 2021","Tue Nov 02 07:40:44 GMT 2021","1013","","behave","","","","tracker",""
"passed","Tue Nov 02 07:40:45 GMT 2021","Tue Nov 02 07:40:51 GMT 2021","6073","","behave","","","","add item",""
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Tue Nov 02 07:40:29 GMT 2021","Tue Nov 02 07:40:30 GMT 2021","983","","behave","","","","read sensor",""
"passed","Tue Nov 02 07:40:41 GMT 2021","Tue Nov 02 07:40:41 GMT 2021","380","","behave","","","","increase light brightness",""
"passed","Tue Nov 02 07:40:31 GMT 2021","Tue Nov 02 07:40:31 GMT 2021","392","","behave","","","","toggle off switch",""
"passed","Tue Nov 02 07:40:32 GMT 2021","Tue Nov 02 07:40:33 GMT 2021","1025","","behave","","","","turn off switch",""
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Tue Nov 02 07:40:26 GMT 2021","Tue Nov 02 07:40:26 GMT 2021","1","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
