2021-10-29 05:00:47.445 | INFO     |  5341 | __main__:main:50 | Starting message bus service...
2021-10-29 05:00:47.446 | INFO     |  5341 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2021-10-29 05:00:47.453 | INFO     |  5341 | __main__:on_ready:37 | Message bus service started!
2021-10-29 05:00:47.473 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.72ms
2021-10-29 05:00:47.523 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.51ms
2021-10-29 05:00:47.598 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.52ms
2021-10-29 05:00:47.601 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.33ms
2021-10-29 05:00:47.692 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.50ms
2021-10-29 05:01:53.978 | INFO     |  5341 | tornado.access | 101 GET /core (127.0.0.1) 0.49ms
2021-10-29 05:02:28.402 | INFO     |  5341 | __main__:on_stopping:45 | Message bus is shutting down...
