2022-03-17 06:10:00.482 | INFO     |  4848 | __main__:main:50 | Starting message bus service...
2022-03-17 06:10:00.482 | INFO     |  4848 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2022-03-17 06:10:00.510 | INFO     |  4848 | __main__:on_ready:37 | Message bus service started!
2022-03-17 06:10:00.543 | INFO     |  4848 | tornado.access | 101 GET /core (127.0.0.1) 0.68ms
2022-03-17 06:10:00.653 | INFO     |  4848 | tornado.access | 101 GET /core (127.0.0.1) 0.70ms
2022-03-17 06:10:00.717 | INFO     |  4848 | tornado.access | 101 GET /core (127.0.0.1) 0.60ms
2022-03-17 06:10:00.831 | INFO     |  4848 | tornado.access | 101 GET /core (127.0.0.1) 0.45ms
2022-03-17 06:10:01.061 | INFO     |  4848 | tornado.access | 101 GET /core (127.0.0.1) 0.74ms
2022-03-17 06:11:26.969 | INFO     |  4848 | tornado.access | 101 GET /core (127.0.0.1) 0.51ms
2022-03-17 06:15:22.531 | INFO     |  4848 | __main__:on_stopping:45 | Message bus is shutting down...
